 TimeStamp etaslcore.jointvel.0 etaslcore.jointvel.1 etaslcore.jointvel.2 etaslcore.jointvel.3 etaslcore.jointvel.4 etaslcore.jointvel.5 etaslcore.jointvel.6 etaslcore.tf_pose.0 etaslcore.tf_pose.1 etaslcore.tf_pose.2 etaslcore.tf_pose.3 etaslcore.tf_pose.4 etaslcore.tf_pose.5 etaslcore.path_coordinate.0
 0.390128  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.395126  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.400253  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.405223  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.410138  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.415125  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.420123  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.425122  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.430133  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.435226  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.440175  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.445109  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.450134  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.455135  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.46013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.465202  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.465343  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.47022  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.475146  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.480129  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.485132  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.490095  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.490183  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.495127  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.500224  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.50515  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.510136  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.515133  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.520131  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.525184  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.530253  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.53523  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.540132  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.545132  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.550135  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.55513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.56031  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.565222  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.570152  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.575122  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.58013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.58513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.590102  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.595223  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.60019  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.605136  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.610139  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.615135  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.620103  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.625195  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.630178  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.635085  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.640078  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.645077  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.650083  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.655265  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.660192  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.665097  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.670087  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.67508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.680078  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.685115  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.690221  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.695219  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.700137  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.705123  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.710129  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.715127  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.720234  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.725181  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.730091  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.73508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.740081  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.74508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.750099  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.755197  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.760164  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.765088  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.770084  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.775079  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.780084  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.785093  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.790194  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.79509  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.80008  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.805079  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.810083  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.815277  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.815596  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.820329  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.825249  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.830141  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.835102  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.840091  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.845087  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.850091  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.855171  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.86009  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.865081  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.870081  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.875078  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.880092  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.885181  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.890095  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.895081  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.900079  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.905079  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.910266  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.915191  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.915341  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.920158  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.925124  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.930126  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.93512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.94006  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.945317  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.950213  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.955125  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.960131  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.965119  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.970125  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.975287  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.980223  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.985156  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.990125  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 0.995132  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.00012  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.00513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.01018  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.01037  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.01518  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.01531  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.02013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.02512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.03013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.03513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.04019  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.04521  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.05014  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.05513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.06013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.06512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.07013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.07522  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.07545  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.08015  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.08509  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.09008  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.0951  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.10008  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.1052  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.11022  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.11513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.12012  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.12512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.13012  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.13524  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.14021  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.14513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.14522  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.15013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.15512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.16013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.16512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.17023  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.1752  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.18013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.18512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.19009  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.19511  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.20026  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.20518  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.21009  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.21508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.22008  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.22508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.2303  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.23524  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.24017  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.2451  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.25008  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.25508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.26008  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.26522  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.27018  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.27508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.28007  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.28508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.29008  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.29515  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.30022  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.30513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.3101  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.31512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.32012  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.32512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.3303  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.33521  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.34013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.3451  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.35013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.35513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.3601  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.36019  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.36522  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.37014  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.37512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.38013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.38513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.3901  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.39551  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.39595  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.40041  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.40534  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.41033  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.41535  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.42031  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.4253  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.43026  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.43516  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.44013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.4451  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.4501  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.45522  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.46023  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.46514  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.47013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.47513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.48014  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.48523  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.49011  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.49512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.50012  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.50512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.51024  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.51514  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.52012  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.52512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.53013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.53525  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.54017  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.5451  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.55013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.55512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.56013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.56524  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.57015  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.57512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.58012  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.58512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.59013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.59516  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.59529  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.60013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.60512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.61013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.61512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.62023  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.62516  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.63014  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.63513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.64012  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.64508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.65028  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.6552  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.66013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.66513  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.67013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.67512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.68018  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.68517  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.69009  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.69506  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.70008  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.70508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.7103  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.71523  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.72015  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.72508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.73009  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.73507  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.74014  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.74522  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.75018  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.75508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.76009  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.76508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.77013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.77527  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.78018  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.78509  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.79009  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.79505  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.80008  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.80509  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.81025  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.81519  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.8201  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.82508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.83009  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.83508  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.84025  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.84518  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.85014  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.85512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.86013  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.86512  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.87018  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.87524  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.88017  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.88509  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
 1.89009  0 0 0 0 0 0 0  0 0 0 0 0 0  0 
