0.0,0.0,0.0,0.0
0.010101010101010102,0.03,0.0,-0.0001829973813072261
0.020202020202020204,0.06,0.0,-0.0007308666320548635
0.030303030303030304,0.09,0.0,-0.0016402304123880052
0.04040404040404041,0.12,0.0,-0.0029054301780481323
0.050505050505050504,0.15,0.0,-0.004518478928035488
0.06060606060606061,0.18,0.0,-0.00646898923257172
0.0707070707070707,0.21,0.0,-0.008744070122176983
0.08080808080808081,0.24,0.0,-0.01132818366903085
0.09090909090909091,0.27,0.0,-0.014202948557852618
0.10101010101010101,0.30,0.0,-0.01734687335744478
0.1111111111111111,0.33,0.0,-0.020734996284464027
0.12121212121212122,0.36,0.0,-0.024338400790560114
0.13131313131313133,0.39,0.0,-0.028123567397473556
0.1414141414141414,0.42,0.0,-0.03205151278136281
0.15151515151515152,0.45,0.0,-0.03607666009024693
0.16161616161616163,0.48,0.0,-0.04014538714607942
0.1717171717171717,0.51,0.0,-0.04419422760373186
0.18181818181818182,0.54,0.0,-0.04814778637531578
0.1919191919191919,0.57,0.0,-0.05191663102383587
0.20202020202020202,0.60,0.0,-0.055395814328470815
0.21212121212121213,0.63,0.0,-0.05846532471504858
0.2222222222222222,0.66,0.0,-0.060994521774903
0.23232323232323232,0.69,0.0,-0.0628528785017265
0.24242424242424243,0.72,0.0,-0.06392787841726219
0.25252525252525254,0.75,0.0,-0.0641467854116631
0.26262626262626265,0.78,0.0,-0.06349402665658932
0.2727272727272727,0.81,0.0,-0.06201526146859287
0.2828282828282828,0.84,0.0,-0.05980580000797254
0.29292929292929293,0.87,0.0,-0.05698978462762945
0.30303030303030304,0.90,0.0,-0.05369960456367947
0.31313131313131315,0.93,0.0,-0.050061485157968814
0.32323232323232326,0.96,0.0,-0.046188154984269064
0.3333333333333333,0.99,0.0,-0.04217670016874733
0.3434343434343434,0.102,0.0,-0.0381092886978133
0.35353535353535354,0.105,0.0,-0.03405507961983355
0.36363636363636365,0.108,0.0,-0.0300723714311905
0.37373737373737376,0.111,0.0,-0.026210560445686468
0.3838383838383838,0.114,0.0,-0.022511766508260936
0.3939393939393939,0.117,0.0,-0.01901211796317527
0.40404040404040403,0.120,0.0,-0.015742739759956118
0.41414141414141414,0.123,0.0,-0.01273050131791871
0.42424242424242425,0.126,0.0,-0.009998577270840858
0.43434343434343436,0.129,0.0,-0.007566865430244388
0.4444444444444444,0.132,0.0,-0.005452296937738091
0.45454545454545453,0.135,0.0,-0.0036690653471159185
0.46464646464646464,0.138,0.0,-0.00222879470177062
0.47474747474747475,0.141,0.0,-0.0011406614538526233
0.48484848484848486,0.144,0.0,-0.0004114810469931923
0.494949494949495,0.147,0.0,-0.0004114810469931923
0.5050505050505051,0.150,0.0,-0.0004114810469931923
0.5151515151515151,0.153,0.0,-0.0004114810469931923
0.5252525252525253,0.156,0.0,-0.0011406614538526372
0.5353535353535354,0.159,0.0,-0.002228794701770606
0.5454545454545454,0.162,0.0,-0.0036690653471159046
0.5555555555555556,0.165,0.0,-0.005452296937738077
0.5656565656565656,0.168,0.0,-0.007566865430244388
0.5757575757575758,0.171,0.0,-0.009998577270840858
0.5858585858585859,0.174,0.0,-0.012730501317918697
0.5959595959595959,0.177,0.0,-0.01574273975995609
0.6060606060606061,0.180,0.0,-0.019012117963175257
0.6161616161616161,0.183,0.0,-0.022511766508260922
0.6262626262626263,0.186,0.0,-0.02621056044568648
0.6363636363636364,0.189,0.0,-0.030072371431190487
0.6464646464646465,0.192,0.0,-0.034055079619833534
0.6565656565656566,0.195,0.0,-0.038109288697813284
0.6666666666666666,0.198,0.0,-0.042176700168747305
0.6767676767676768,0.201,0.0,-0.04618815498426909
0.6868686868686869,0.204,0.0,-0.050061485157968814
0.696969696969697,0.207,0.0,-0.05369960456367945
0.7070707070707071,0.210,0.0,-0.0569897846276294
0.7171717171717171,0.213,0.0,-0.059805800007972504
0.7272727272727273,0.216,0.0,-0.06201526146859283
0.7373737373737373,0.219,0.0,-0.06349402665658929
0.7474747474747475,0.222,0.0,-0.0641467854116631
0.7575757575757576,0.225,0.0,-0.06392787841726219
0.7676767676767676,0.228,0.0,-0.0628528785017265
0.7777777777777778,0.231,0.0,-0.06099452177490301
0.7878787878787878,0.234,0.0,-0.05846532471504864
0.797979797979798,0.237,0.0,-0.055395814328470815
0.8080808080808081,0.240,0.0,-0.05191663102383589
0.8181818181818182,0.243,0.0,-0.04814778637531575
0.8282828282828283,0.246,0.0,-0.044194227603731845
0.8383838383838383,0.249,0.0,-0.04014538714607942
0.8484848484848485,0.252,0.0,-0.036076660090246945
0.8585858585858586,0.255,0.0,-0.03205151278136284
0.8686868686868687,0.258,0.0,-0.02812356739747353
0.8787878787878788,0.261,0.0,-0.024338400790560127
0.8888888888888888,0.264,0.0,-0.020734996284464055
0.898989898989899,0.267,0.0,-0.017346873357444823
0.9090909090909091,0.270,0.0,-0.01420294855785266
0.9191919191919192,0.273,0.0,-0.01132818366903085
0.9292929292929293,0.276,0.0,-0.008744070122176997
0.9393939393939394,0.279,0.0,-0.006468989232571706
0.9494949494949495,0.282,0.0,-0.004518478928035488
0.9595959595959596,0.285,0.0,-0.0029054301780481323
0.9696969696969697,0.288,0.0,-0.0016402304123880052
0.9797979797979798,0.291,0.0,-0.0007308666320548773
0.98989898989899,0.294,0.0,-0.0001829973813072261
1.0,0.297,0.0,0.0
